"Data Source","World Development Indicators",

"Last Updated Date","2016-10-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Qatar","QAT","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6607.55480804297","6304.44797905949","8015.87487538552","8099.49537307937","11209.2971216506","11467.7993679058","11977.9351585029","12057.4199803749","11541.3718255208","11362.5243106547","11459.7953016588","11396.9030504449","11739.3431892505","12311.7056403511","12733.7870257442","","",
"Romania","ROU","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2224.34660773916","1979.21067977907","1885.61571271092","1911.66543960298","1987.0001099121","2205.89805698331","2390.77104499699","2290.95695022012","2433.4429335962","2331.97201810003","2368.57326114762","2627.4259270889","2840.72406949227","3098.31240598801","3607.7641559286","3996.96170697251","4533.14430620545","5250.19745587811","5718.54146272365","5182.09728023894","5262.5113263478","5330.1327567097","5420.26845705341","5480.21072573538","5708.81259014557","6083.27388257552","",
"Russian Federation","RUS","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2535.27771970971","2413.25209284722","2339.83121596448","2370.60361992685","2402.02671118218","2334.14485381246","2226.01780361471","2337.98251781556","2264.37260691222","2206.35070730582","2374.2693275102","2606.59443556382","2836.82647811894","3064.7526094211","3448.01377026612","3867.60833919513","4347.76305634358","4973.13420292026","5497.53270759293","5214.35583714225","5496.33294973962","5860.96483578133","6281.49810900862","6540.18007316915","6518.36500496284","5884.24630143694","",
"Rwanda","RWA","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","275.980651470856","258.998606346831","294.720183056877","270.544520205424","215.431498278584","223.726274840173","239.065378450424","253.490718782285","267.704303553327","293.50233023645","292.5049911138","284.949311871809","262.966457139521","248.303032391924","250.837971010996","217.052321228787","246.925267605743","250.943307126101","273.544126434224","308.968741360095","323.365978762358","318.035688100556","299.487201259798","332.576332626789","277.717009979766","260.771160179784","280.191044970229","252.937673738298","267.226313192155","261.678683394337","257.812053399242","294.429278600832","314.017228486942","318.334074333556","262.325028197337","270.273301506534","282.598177066006","290.975333461745","305.626826864676","286.656148694917","306.754220130235","304.781056326702","336.657260771992","307.366204795763","321.141317500131","327.119748233177","360.688433666224","333.946677710976","376.300585136475","421.440632514635","430.649842890044","455.127031083003","480.865417865696","486.316840029597","497.754672802045","539.36832467501","",
"South Asia","SAS","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","312.386211535969","314.885205055253","310.883058731177","315.623732124849","330.092665427307","323.328304743858","321.271412136661","327.275714425727","329.314814972595","334.622317529363","341.191260680357","335.737576450515","325.164101420707","316.199541451637","306.256073462993","311.150708921453","308.92501909476","317.477460522775","332.50077490655","320.18221485798","338.606536956752","345.067440305147","339.011460263556","354.44879157129","359.029634992806","364.680112215576","366.774401126385","370.654203938634","385.611436085003","392.129504724852","400.448999135699","397.957413176114","406.160582708619","413.687101341041","423.823565640857","440.124017246757","460.15154244638","465.403819620158","481.115302746349","501.0537908561","507.113651581271","522.042972777567","526.776746507144","544.037952394722","565.790826700035","604.778699455533","639.086387910406","663.408253534243","695.641209441543","725.022662172084","769.004132680339","822.320590142586","853.014421496603","893.1154810558","933.650692023033","","",
"Saudi Arabia","SAU","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6070.03462753991","6024.96506873118","6566.66524387714","6619.58419923863","6869.64070169281","","",
"Sudan","SDN","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","902.088152705037","846.054126782185","852.832564713383","817.14938206561","798.275362593982","828.065005000506","706.416040965586","654.073253271007","637.557343125067","590.717921554037","611.690272402652","644.742857750882","580.155436618442","552.329318378722","658.980333519468","747.711790569927","855.50730815145","954.892040761022","896.978306934549","807.306063441037","809.534870655856","862.845978498668","931.840025345632","942.702607923386","899.155733995074","805.061590945877","696.807537353792","672.501135241822","690.047691687774","698.63225261694","718.426433989694","741.135795141083","760.606483284906","784.248917690256","785.440301122394","763.929536097932","767.880272288132","788.486883656422","799.913631730475","808.300508694775","754.542273279608","806.399437795311","799.39005201501","772.987243541238","853.163990912965","879.846082342535","950.672314574514","947.961389477092","915.681731987224","925.956162963739","948.439188997344","1004.79774595559","1055.05381871348","1071.19743583457","1073.07978427268","1089.00139069334","",
"Senegal","SEN","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","741.442151129291","735.6758837093","723.389798389423","749.60567331449","754.263942636474","705.24292873244","708.451679808371","694.194203859696","698.93196170018","606.997072417345","631.416679001957","617.798103186874","594.25912043213","572.87692267383","574.198745892467","607.456113529412","652.111289171603","640.992120649258","631.77988781724","653.375840471064","647.29678294223","618.50727390997","665.290017897939","637.848342233538","646.658999251354","631.382411175868","679.082947816464","682.748219744365","683.076663737313","683.225872690013","660.493355863079","654.640603502537","651.64260155788","665.273047898507","617.639852991855","619.744005156551","619.886517759947","612.35306584183","644.130902079268","655.262602328564","660.521334350436","676.065784519911","686.909434172369","702.161360555598","715.03782093726","731.242475555716","744.932228119958","760.842788088276","781.871502680725","789.298856810212","782.899082869864","769.269020738346","768.62198273858","761.897533894678","776.560502349716","790.773928563099","",
"Singapore","SGP","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","5535.13614716314","5748.82994484132","5965.78529969857","6281.07224953178","6613.89123319017","6899.61820307408","6894.8193140497","6864.32017351766","7161.15247483299","7437.86545422897","7435.21465289511","7735.5661858475","8395.33006904406","9135.30805600751","9610.80460639346","9932.95773534054","10245.104172742","10516.4820598384","11443.4133899188","11922.6998553329","11989.8313380416","12249.4984872047","12542.3844027502","11758.2412035637","12722.5041560916","14340.1232555938","14888.2895438871","15482.3897241435","15826.9258136109","16414.0919131596","16579.6636466316","16591.245915659","16892.8115314667","16576.6352020395","15902.214967574","16543.8380825604","16842.9679542995","17000.7684893308","17321.5298055298","17523.2969877717","","",
"Solomon Islands","SLB","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","575.028217184037","546.77082364158","526.12386442539","476.843278118458","455.574593628302","412.769274558463","391.285661522341","426.619919410874","356.000131308451","376.780930756302","312.059589677389","309.770705083459","280.322571541596","299.089259653298","245.965600918327","305.289260860693","322.093504690933","267.134707939489","256.431121809328","236.551639507344","234.026042527462","289.922658469314","340.570493426909","347.235254412052","344.465588097609","337.378464624017","330.158311973332","351.984500978405","373.038423676546","400.8206719792","340.130260125474","445.327373427481","466.956910616193","512.344280889028","518.993234077158","475.122577718463","",
"El Salvador","SLV","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","1890.58965916519","1993.3188793566","2029.16635457313","1986.43062446586","1962.69373396971","2025.76838161917","2034.59376962512","2069.97848192968","2162.37816436844","2151.96652507981","2115.9294129662","2299.65266817795","2535.59507191417","2515.86121742994","2220.17024667184","1938.23984571103","1700.24821934119","1520.96723598394","1518.62296766763","1540.73024194879","1551.82642817243","1520.82789663488","1508.14041184786","1509.04735843808","1518.03331026384","1904.02902429508","1936.36103102485","2069.50057866141","2214.56748971112","2362.09679367503","2554.19404432277","2568.12858022206","2623.19080877774","2665.18132304837","2745.05236330776","2834.84590787744","2907.00540438057","2938.84540498093","2985.70210828772","3059.69912234948","3210.05438648818","3357.81648737967","3558.28832733979","3612.45224292157","3232.23544515157","3295.11290086988","3364.27565679398","3435.1833543756","3450.71856986936","3501.70437875919","3551.19028987394","",
"San Marino","SMR","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2089.54028410531","2167.64514492017","2444.75842066639","2527.57611034768","2219.72324657354","2402.55557826345","2558.14448465336","2760.2800969299","2919.54376669128","3254.09237948897","3462.5673301836","3711.79185977106","3966.22700144957","4221.74592347973","4229.1712258896","4223.25543539741","4297.02275890695","4231.42446653902","4228.48557614941","4192.2506685024","4186.30325146007","",
"Sub-Saharan Africa (excluding high income)","SSA","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","1014.28363567852","982.912832477905","914.446608815996","878.949359967709","862.531859668032","791.00142894001","732.757084160623","753.56360032833","738.745490010469","772.742296576332","766.910257197117","766.616823779179","753.92786070828","736.522021698111","757.842849164318","804.686290846593","793.722500733387","791.205955454199","771.167564749045","767.315880558532","854.192142398068","851.140605977712","891.494932895244","926.125003204224","961.677586017978","918.623243158019","1023.89146278202","948.794940134999","1020.94698779608","993.20650386443","985.761549672172","980.893754396904","1043.84035153847","1043.31637265705","","",
"South Sudan","SSD","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","603.813991656803","602.436060826191","648.297609483424","590.198350397529","590.077191466864","589.596377997554","529.891447192878","494.500740591261","",
"Sub-Saharan Africa","SSF","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","1014.67774065094","983.297701169728","914.807530772187","879.299098477499","862.877874307199","791.321318252242","733.055754440251","753.873063328401","739.051007625224","773.06393708849","767.231268556164","766.939272298793","754.246276322914","736.834135996303","758.164854194679","805.029469383083","794.062517703449","791.545604990329","771.499295410062","767.647644449465","854.564114031638","851.510835096499","891.886588304596","926.535032071553","962.105679042885","919.032839544307","1024.35041302774","949.220724301631","1021.40763883533","993.65458179112","986.211559712137","981.343199527916","1044.31956370216","1043.79638290946","","",
"Small states","SST","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3282.2763442418","3308.60947092571","3398.25674261627","3604.91982513724","3958.52368976686","3972.05860244186","4249.69521804411","4524.32366795352","4564.94864496478","4460.26103427947","4461.35601141623","4587.31379805247","4726.88015786717","4799.85747087702","4877.0873889193","","",
"Sao Tome and Principe","STP","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2661.24330964368","3042.37480614482","3132.8361269393","3188.40109376049","3028.46184419981","3374.83536973992","3483.48793522497","3593.17493322995","3719.33704333751","3745.91826505452","",
"Slovak Republic","SVK","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4680.30538013957","4708.03897139679","4947.54221771415","5383.50082517878","5791.82107713399","6146.9351575769","6139.47326544404","6264.0992334343","6591.27533316653","6972.29067120374","7181.65468405724","7542.54720466706","7982.72949329136","8460.13537895033","9092.96067520027","9633.71765464143","9572.31915882193","9604.57676629647","9537.43841988406","9482.86428147316","9397.51655405876","9604.50542351226","9822.03921204257","",
"Slovenia","SVN","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8039.20443258172","7154.04287659226","6903.68517393161","7881.79432411603","8208.35255718502","8953.06015090884","9248.9537896586","9529.99912404774","9829.14655281319","10464.186966198","10512.0182480685","10747.9674439977","11001.5727451666","11373.7758846247","11704.433443432","11941.0640075653","12050.9349701074","12747.7377810782","13031.3109632504","13029.7728901403","13135.553464604","13105.1979655944","12747.2141713965","12208.4055907364","12280.166128499","12482.600783121","",
"Sweden","SWE","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","13897.2817061627","13815.7883304421","14243.3821124663","14588.5346708888","15040.8365283188","15400.6836024448","15989.2620488118","15773.2451133975","15617.3058824457","15957.2580999626","15797.4943486897","15996.0174794238","16132.0954743456","15763.9035839938","16032.5210511739","16426.2670690173","17172.5371636646","17972.2640960188","18400.7368894859","18476.154763724","18212.6733435323","18129.5341605014","17745.7457955318","17132.346366315","17352.8874733013","17446.7173676977","17734.722544755","18222.9704232232","18814.1107402188","19556.9681735007","20550.349336256","20645.0856792953","21114.5041947184","21522.9784463376","22036.465984092","22555.9090339981","23028.5874637317","23725.8817176257","23595.4011687779","23477.3258298963","24183.6254245642","24449.7033126241","24461.1029874965","24705.5514115184","25006.2700318466","25392.1952485032","",
"Swaziland","SWZ","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","2040.38047164877","1815.84933251655","1966.24342392877","1909.02345185188","1861.61103572262","1620.68115376978","1285.29421862103","1255.55636617686","1019.90417685543","1052.95445432502","1269.95204874665","1293.67617884852","1346.06102785127","1475.44710792738","1266.97209127146","1557.36662676936","1721.536913095","1699.42833200544","1781.00183426485","1835.69820098024","2199.79616348126","2287.93843027123","2116.40152878462","1956.94222834261","2186.75881374806","1951.40292167516","2667.95149569129","2781.0321349312","3166.83542420987","3288.38846577994","2918.55718319189","2548.2064290638","","","","","",
"Sint Maarten (Dutch part)","SXM","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5432.34242921242","","","","","","",
"Syrian Arab Republic","SYR","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","519.130983631505","529.175958120576","569.38675091679","586.667042749687","586.906119118978","617.277823104154","649.568089203111","671.699870432553","627.391958982345","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","295.182077942785","305.906067001364","321.046444827493","352.055850641019","362.701872399846","385.08955554275","408.715314908521","442.110831114442","446.770368730681","466.375152999372","484.478368672576","494.302869818522","516.497357821741","538.71881518211","582.581867404889","631.63778810337","661.847466124949","722.325657810465","775.873413767375","802.417687291455","804.362321808563","849.143705299001","895.176049072048","932.105627356622","978.349279453821","1029.69692521248","1092.03964955915","1146.5881538129","1218.27187167206","1313.35525839722","1398.64073493468","1487.48537869843","1583.72382257262","1714.91724027958","1834.01676554866","1943.88433744829","2081.50972194096","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2498.88302658647","2413.02548634711","2368.78849281151","2383.43678431919","2324.37819811231","2334.7482939694","2386.93861448858","2512.23033914162","2526.53440149716","2523.26732521131","2663.20222449305","2734.30486531182","2904.4772639747","3119.92634753311","3438.39804906613","3743.840783509","4069.16700576388","4481.51978891555","4758.38806149474","4568.99952794248","4765.91909659278","5042.8235529733","5206.73885125924","5367.76806233683","5436.57731995894","5267.24565472574","",
"Togo","TGO","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","437.033264624039","480.876380736157","484.007567806102","511.818022478329","482.321080898222","503.08492877094","583.706736952366","629.79843495777","649.377049094722","671.023676076512","664.724181545664","371.626007421092","392.459159862297","426.260229400147","462.630853226952","343.744536341048","513.563451763731","500.094502831268","443.54255215986","475.980540971785","496.372891348344","527.767647915655","548.307513109027","494.318050204196","547.739138515191","628.149991105021","557.397983645647","515.249056815776","594.686369563495","589.30903789194","551.436484531494","576.182516985047","591.49803548657","444.377183755361","462.995469328561","497.0008674333","619.980140006241","653.064061664668","664.269062792613","658.023055560448","625.952221497901","634.775223852798","599.203889721374","627.086834048742","586.279429361136","485.498907066638","467.579939524084","488.534252600051","453.171617385172","465.942913147519","445.77364783009","440.524952564271","552.184654320454","661.733011603379","667.500612187008","637.140909146152","",
"Thailand","THA","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","462.975018558557","463.104433375801","483.522718592077","493.414078535436","506.188215075026","523.863579106478","542.321133065859","580.795407600504","621.534466120327","635.257524387178","641.814957729783","635.040582972052","656.268453448493","693.60509593119","707.960879221685","727.049464669959","764.689195982401","806.355965061598","838.381165844036","880.635677327478","909.475782914078","911.133435386952","914.06548852955","965.466676467714","990.123560380935","986.263412691469","1002.78434927886","1069.95219944851","1143.38920664591","1251.48941496297","1393.44128846808","1452.47672069405","1564.17234969963","1681.99319551696","1799.4767131038","1930.59780825368","2007.01797251675","1956.95003827816","1737.09084984161","1786.6326222316","1890.42003143277","1979.08476872738","2078.57373195241","2207.8438055515","2350.5519201088","2432.209690173","2488.60088533937","2511.45928864358","2578.74555161224","2542.75951343063","2664.13309285548","2702.62220840172","2862.79139706596","2874.63251993832","2880.72971617592","","",
"Tajikistan","TJK","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1689.70810061318","1436.04662776264","836.331336388074","530.445396003423","330.690349646166","392.510680952355","273.448448557645","359.885623370839","407.097663677918","364.605316354426","432.026415385296","444.834983878898","475.944663757703","498.920842354888","520.446460979095","540.706279735351","559.76126324444","577.591664163666","594.228012730459","609.687742645209","624.009147774505","637.262430973504","649.54843632153","660.975102234809","","","",
"Turkmenistan","TKM","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225.956124336261","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","1765.69382657877","1827.07121949717","1870.4896399734","1867.67219511314","1945.44627192037","2079.59279593339","2156.11211551265","2220.12259444083","2341.61299832655","2332.58068117737","2528.53407579653","2658.17774588583","2806.24155388976","2922.03492722457","3036.06358837684","2974.98678882642","3227.02333977584","3410.50825229482","3470.83181726185","3665.47028846379","3872.73315619659","3863.88102433814","3794.42541636149","3724.37742569908","3852.38592837318","3789.71049095074","3754.09736573987","3663.0257069382","3643.59452148014","3553.5882566768","3611.44480079002","3775.93200505532","3806.56707389324","4025.89950634961","4158.65161149392","4169.31344192942","4233.35954787219","4353.86589379238","4367.8885624269","4324.29374354641","4436.35919579319","4418.90255998244","4341.67040593501","4330.83159899938","4510.79551121888","4699.99184467883","4929.13761312964","5191.22564133601","5373.89758415161","5328.674518767","5567.0326833348","5802.19130971425","5987.36776682889","6125.26269146384","6141.05727071028","6043.09826337759","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","1030.56705921732","1124.73168542527","918.138237595247","1129.07285050589","1084.43740975622","1367.6840135088","1330.99975222259","1386.21931268429","1498.13769691614","1538.40651520497","1564.69343762214","1650.77812775303","1547.79129731759","1471.06198818561","1469.74001273971","1507.87984586293","1564.35467490909","1606.0167184078","1642.65657520655","1589.73782484132","1542.81142145566","1527.25933357918","1549.87335982805","1564.4886850183","1581.8318719602","1602.5455970475","1658.23871986448","1698.52212696057","1767.07756604808","1798.91823889194","1846.61943342424","1934.63250185239","2012.70826725489","2167.69797954338","2200.46690888764","2182.14173979766","2237.41701814991","2336.58409650554","2368.24964853011","2301.08201061677","2330.65569734403","","",
"Timor-Leste","TLS","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","617.338597826921","705.666583511194","673.865743146517","590.683977616413","577.581926256501","552.491265838168","484.914442217876","520.137308353583","516.189127038802","565.641612145365","597.331792961237","611.393155252804","693.672005417082","700.806478265254","","","",
"Tonga","TON","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3524.9353353666","","","","","","",
"South Asia (IDA & IBRD)","TSA","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","312.386211535969","314.885205055253","310.883058731177","315.623732124849","330.092665427307","323.328304743858","321.271412136661","327.275714425727","329.314814972595","334.622317529363","341.191260680357","335.737576450515","325.164101420707","316.199541451637","306.256073462993","311.150708921453","308.92501909476","317.477460522775","332.50077490655","320.18221485798","338.606536956752","345.067440305147","339.011460263556","354.44879157129","359.029634992806","364.680112215576","366.774401126385","370.654203938634","385.611436085003","392.129504724852","400.448999135699","397.957413176114","406.160582708619","413.687101341041","423.823565640857","440.124017246757","460.15154244638","465.403819620158","481.115302746349","501.0537908561","507.113651581271","522.042972777567","526.776746507144","544.037952394722","565.790826700035","604.778699455533","639.086387910406","663.408253534243","695.641209441543","725.022662172084","769.004132680339","822.320590142586","853.014421496603","893.1154810558","933.650692023033","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","1014.67774065094","983.297701169728","914.807530772187","879.299098477499","862.877874307199","791.321318252242","733.055754440251","753.873063328401","739.051007625224","773.06393708849","767.231268556164","766.939272298793","754.246276322914","736.834135996303","758.164854194679","805.029469383083","794.062517703449","791.545604990329","771.499295410062","767.647644449465","854.564114031638","851.510835096499","891.886588304596","926.535032071553","962.105679042885","919.032839544307","1024.35041302774","949.220724301631","1021.40763883533","993.65458179112","986.211559712137","981.343199527916","1044.31956370216","1043.79638290946","","",
"Trinidad and Tobago","TTO","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","3490.5282812777","3892.98198685761","3821.73567289385","4353.10169762237","4595.06611182974","4367.8011368039","4420.86741453378","4808.86694293672","4856.80240660694","5433.24138853935","4989.18079765002","4739.87148662543","5393.38593950124","5193.11587949676","5374.68667059206","5760.38621743415","6605.913367789","7257.13385592848","8003.95468701632","8767.66944110932","8200.06925923775","9151.19817478731","9417.22004309475","8420.19392818473","7217.14718651831","7323.25663278318","7623.65146938881","6632.33394835985","4810.3676353714","4287.30959192121","4069.94985032726","4551.86922790866","4347.35494022997","4422.09747440505","3831.71322533951","3821.75318233429","4084.84236530596","4754.48000120499","4755.8015253443","5259.23487756082","5924.68578403594","5931.7222023686","5759.33197863273","8157.95858988751","9493.82546794446","8200.80545978961","8542.74208481193","10081.7159205911","7957.4144738946","8669.89358274585","7569.63877047639","8623.90718819777","10344.6432389758","10484.2831785521","10980.796198052","9781.75698521671","",
"Tunisia","TUN","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","499.862313655679","484.958904587333","467.621801399405","465.79200517866","503.244979247131","568.989717893192","597.057273818486","670.090896499269","754.639038820452","766.925647661133","870.024242038191","882.438838832139","940.32698312875","967.273660312161","999.163701243813","1097.29464826311","1144.67906939777","1142.6566206466","1161.15051081638","1203.86128865674","1192.65905952367","1175.47984541888","1163.2164961907","1155.86875298682","1123.76514892552","1195.28586268804","1186.61453150297","1242.24965909447","1270.92243524733","1278.15124603202","1291.46211572813","1328.5098835695","1369.3978511723","1421.68238387035","1484.54144952091","1533.17121134438","1608.48388365037","1648.03953842391","1707.84790990767","1779.53549338505","1847.20663993658","1949.0965683738","2128.49850876745","2275.21524343915","2458.31606421316","2578.46250365436","2825.85913476357","3015.62366963424","3232.01517844894","","","",
"Turkey","TUR","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","4267.28268573527","4239.74932861303","4121.66358084922","4581.74400998131","4591.92837980608","4667.25042003857","4981.167204035","4642.78252477994","4827.549287247","5155.38945018873","5500.60731825948","5449.74290536611","5371.09387575336","5600.85724907622","5154.54995810459","5320.80443184678","5779.42974218184","6326.07588618632","6733.57469634885","6959.74649921262","7256.93000885996","7148.72143686177","6895.80623716514","7249.16358664119","7678.02413279065","7505.80758631074","7748.4042295262","7727.6454742061","7958.21113553746","",
"Tuvalu","TUV","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","285.236342587118","281.478415693583","272.632391462912","268.527660528527","264.332666876417","267.626805069984","279.04159728288","295.652386575215","329.45890516973","335.640838814195","332.703285813413","334.391669951389","343.956883429751","343.665402123785","354.561156250641","392.834807055086","393.480435610203","412.377324386758","438.521265304332","448.213175555645","462.771534752445","484.282409430424","483.935492439907","508.341415823334","514.771189606908","519.752079051545","",
"Uganda","UGA","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","263.745918081504","276.821043463769","260.32906495439","243.567404387837","236.62975231377","234.645094197835","245.904407220102","253.393499019533","258.21610699165","261.787056590471","260.004194066007","269.645580558914","274.459315497921","306.811395970514","318.471102992739","317.225885950979","329.161328038553","344.230604086949","340.23073634957","336.999995166241","353.150607535233","353.852983459909","350.53195989673","357.497637519343","388.396019174065","410.930877914865","401.887009259826","463.123627069548","464.463041187167","479.915042265913","510.383695553886","494.330472506981","486.51908722871","526.632529963152","",
